x,t,ts
7.859825,0.16,0.8340534452844776
7.8698378,0.16,0.8429340850728416
7.87985,0.16,0.8517934349277396
7.8898625,0.16,0.8606250653525725
7.899875,0.16,0.8694215332007825
7.909888,0.16,0.8781761634572203
7.9199,0.16,0.8868806198682422
7.9299126,0.16,0.8955293668381966
7.939925,0.16,0.9041148945270954
7.949938,0.16,0.9126311977271199
7.95995,0.16,0.9210703761500044
7.9699626,0.16,0.9294273953003451
7.979975,0.16,0.9376953636924416
7.989988,0.16,0.9458688976335192
8.0,0.16,0.9539408499751965
0.0,0.17999999,1.027797727696698
0.010012516,0.17999999,1.0530908736299278
0.020025032,0.17999999,1.0776119457013618
0.030037548,0.17999999,1.1013940651340592
0.040050063,0.17999999,1.124472548548795
0.05006258,0.17999999,1.1468844327355328
0.060075097,0.17999999,1.168668014528138
0.07008761,0.17999999,1.1898624646468792
0.08010013,0.17999999,1.2105075121406748
0.09011264,0.17999999,1.2306430450090535
0.10012516,0.17999999,1.2503089703178691
0.11013767,0.17999999,1.2695448205570738
0.12015019,0.17999999,1.2883897022652402
0.1301627,0.17999999,1.3068819603200534
0.14017522,0.17999999,1.3250591703886716
0.15018773,0.17999999,1.3429578531185418
0.16020025,0.17999999,1.3606134992198353
0.17021278,0.17999999,1.3780603556143258
0.18022528,0.17999999,1.3953313007234764
0.1902378,0.17999999,1.412457986735237
0.20025031,0.17999999,1.4294704731493293
0.21026284,0.17999999,1.446397402316104
0.22027534,0.17999999,1.4632657034093643
0.23028786,0.17999999,1.4801008441470138
0.24030039,0.17999999,1.4969265137476053
0.2503129,0.17999999,1.5137646486048988
0.26032543,0.17999999,1.5306355462220191
0.27033794,0.17999999,1.5475575802838055
0.28035045,0.17999999,1.5645474087926934
0.29036295,0.17999999,1.5816197997350228
0.3003755,0.17999999,1.5987877845973888
0.310388,0.17999999,1.6160622524520771
0.3204005,0.17999999,1.6334524755455673
0.330413,0.17999999,1.6509657675099332
0.34042555,0.17999999,1.6686076643948815
0.35043806,0.17999999,1.6863816033326209
0.36045057,0.17999999,1.7042894187492834
0.37046307,0.17999999,1.7223310533575742
0.3804756,0.17999999,1.7405047719989348
0.39048812,0.17999999,1.7588069684164815
0.40050063,0.17999999,1.777232430709836
0.41051313,0.17999999,1.7957743251760512
0.42052567,0.17999999,1.8144243517470637
0.43053818,0.17999999,1.8331724952886448
0.44055068,0.17999999,1.8520074896805558
0.4505632,0.17999999,1.8709167490878318
0.46057573,0.17999999,1.889886356327533
0.47058824,0.17999999,1.9089011867823702
0.48060077,0.17999999,1.9279451699441537
0.49061328,0.17999999,1.9470010974736889
0.5006258,0.17999999,1.9660510031506515
0.5106383,0.17999999,1.9850760116532464
0.52065086,0.17999999,2.0040567579165707
0.5306634,0.17999999,2.0229729709931203
0.5406759,0.17999999,2.041803988363297
0.5506884,0.17999999,2.060528848428819
0.5607009,0.17999999,2.0791261942289694
0.5707134,0.17999999,2.0975744392679263
0.5807259,0.17999999,2.11585185487786
0.5907384,0.17999999,2.1339366544854608
0.600751,0.17999999,2.1518072518446054
0.6107635,0.17999999,2.1694416265341063
0.620776,0.17999999,2.186818468768308
0.6307885,0.17999999,2.203916532885218
0.640801,0.17999999,2.220714882932124
0.6508135,0.17999999,2.237192954888051
0.660826,0.17999999,2.2533306151867527
0.67083853,0.17999999,2.269108262363714
0.6808511,0.17999999,2.2845067967890436
0.6908636,0.17999999,2.299507524565115
0.7008761,0.17999999,2.3140926583895274
0.7108886,0.17999999,2.3282449739061852
0.72090113,0.17999999,2.3419479981173654
0.73091364,0.17999999,2.3551858957119842
0.74092615,0.17999999,2.367943709059672
0.75093865,0.17999999,2.3802072522541375
0.7609512,0.17999999,2.3919632615164987
0.7709637,0.17999999,2.403199150338708
0.78097624,0.17999999,2.4139034391942062
0.79098874,0.17999999,2.4240653690578213
0.80100125,0.17999999,2.4336752443297027
0.81101376,0.17999999,2.4427242444632213
0.82102627,0.17999999,2.451204508776961
0.8310388,0.17999999,2.4591091487414274
0.84105134,0.17999999,2.4664322111152135
0.85106385,0.17999999,2.4731686872156176
0.86107635,0.17999999,2.479314571320381
0.87108886,0.17999999,2.4848668046301734
0.88110137,0.17999999,2.4898232506175275
0.8911139,0.17999999,2.4941827138253547
0.9011264,0.17999999,2.497944878048927
0.9111389,0.17999999,2.5011103480761445
0.92115146,0.17999999,2.5036805887234994
0.93116397,0.17999999,2.505657853034714
0.9411765,0.17999999,2.507045237784686
0.951189,0.17999999,2.507846579175591
0.96120155,0.17999999,2.508066446937687
0.97121406,0.17999999,2.5077100841338456
0.98122656,0.17999999,2.5067833762937974
0.9912391,0.17999999,2.5052927883038834
1.0012516,0.17999999,2.503245345433204
1.0112641,0.17999999,2.5006485475842988
1.0212766,0.17999999,2.497510339913993
1.0312891,0.17999999,2.493839056356005
1.0413016,0.17999999,2.48964336772028
1.0513141,0.17999999,2.484932229951398
1.0613266,0.17999999,2.4797148329611285
1.0713391,0.17999999,2.4740005504456746
1.0813516,0.17999999,2.4677988910882944
1.0913641,0.17999999,2.4611194515345347
1.1013767,0.17999999,2.4539717978167697
1.1113892,0.17999999,2.4463657131974967
1.1214018,0.17999999,2.438310647461596
1.1314143,0.17999999,2.4298162877142433
1.1414268,0.17999999,2.4208919733608014
1.1514393,0.17999999,2.411546984008001
1.1614518,0.17999999,2.4017904355003767
1.1714643,0.17999999,2.3916312581193515
1.1814768,0.17999999,2.3810781788380924
1.1914895,0.17999999,2.3701394854202924
1.2015018,0.17999999,2.3588241284316744
1.2115144,0.17999999,2.3471393745585347
1.2215269,0.17999999,2.3350934988776504
1.2315394,0.17999999,2.322693976018257
1.2415519,0.17999999,2.309948172541794
1.2515644,0.17999999,2.2968632427551636
1.2615769,0.17999999,2.2834461430175907
1.2715895,0.17999999,2.269703510602208
1.281602,0.17999999,2.2556422368560245
1.2916145,0.17999999,2.2412686673654845
1.301627,0.17999999,2.2265891741844808
1.3116395,0.17999999,2.2116100488615125
1.321652,0.17999999,2.1963375330437747
1.3316646,0.17999999,2.180777693840083
1.3416771,0.17999999,2.164937081683657
1.3516896,0.17999999,2.1488218319976538
1.3617022,0.17999999,2.132438153630111
1.3717147,0.17999999,2.1157928666377033
1.3817272,0.17999999,2.0988924545148886
1.3917397,0.17999999,2.0817437493611415
1.4017522,0.17999999,2.0643538015491814
1.4117647,0.17999999,2.046729910002941
1.4217772,0.17999999,2.028879650381741
1.4317899,0.17999999,2.010810537732286
1.4418023,0.17999999,1.9925316810216651
1.4518148,0.17999999,1.9740509046517354
1.4618273,0.17999999,1.9553772996465109
1.4718398,0.17999999,1.9365201490285249
1.4818523,0.17999999,1.917489117719449
1.4918648,0.17999999,1.8982942567039678
1.5018773,0.17999999,1.8789460028357161
1.5118899,0.17999999,1.8594549788489698
1.5219024,0.17999999,1.8398327643185173
1.531915,0.17999999,1.82009051614054
1.5419275,0.17999999,1.8002405177699474
1.55194,0.17999999,1.7802947796996478
1.5619525,0.17999999,1.7602658006681087
1.571965,0.17999999,1.7401663407740122
1.5819775,0.17999999,1.7200093876149183
1.59199,0.17999999,1.6998081191939065
1.6020025,0.17999999,1.679575863976628
1.612015,0.17999999,1.65932605851891
1.6220275,0.17999999,1.6390722031160936
1.63204,0.17999999,1.618827815949322
1.6420525,0.17999999,1.5986063862205933
1.652065,0.17999999,1.578421326776745
1.6620775,0.17999999,1.5582859267232045
1.67209,0.17999999,1.5382133045210795
1.6821027,0.17999999,1.5182159634468315
1.6921152,0.17999999,1.498307343353585
1.7021277,0.17999999,1.4784993809763098
1.7121402,0.17999999,1.4588040690595612
1.7221527,0.17999999,1.4392330182695487
1.7321652,0.17999999,1.419797422243509
1.7421777,0.17999999,1.4005080258001408
1.7521904,0.17999999,1.381374715971674
1.7622027,0.17999999,1.3624083998857748
1.7722152,0.17999999,1.3436171780128636
1.7822278,0.17999999,1.3250099472791963
1.7922403,0.17999999,1.3065952260376672
1.8022528,0.17999999,1.2883804093758868
1.8122653,0.17999999,1.270372507940062
1.8222778,0.17999999,1.2525779582125696
1.8322904,0.17999999,1.2350024485127187
1.8423029,0.17999999,1.2176516225685543
1.8523154,0.17999999,1.2005300328540685
1.8623279,0.17999999,1.1836418543798548
1.8723404,0.17999999,1.166990719999868
1.882353,0.17999999,1.1505795719570406
1.8923655,0.17999999,1.1344113313915527
1.902378,0.17999999,1.1184879329446484
1.9123905,0.17999999,1.1028110024125946
1.9224031,0.17999999,1.0873815596559109
1.9324156,0.17999999,1.0722006544355713
1.9424281,0.17999999,1.0572684645049188
1.9524406,0.17999999,1.0425849377693905
1.9624531,0.17999999,1.0281496605795264
1.9724656,0.17999999,1.0139618815230709
1.9824781,0.17999999,1.0000205351961586
1.9924908,0.17999999,0.9863239946423288
2.0025032,0.17999999,0.9728713171826496
2.0125158,0.17999999,0.9596599599962556
2.0225282,0.17999999,0.9466883613881828
2.0325408,0.17999999,0.9339537129459137
2.0425532,0.17999999,0.9214540533945424
2.0525658,0.17999999,0.9091862533103882
2.0625782,0.17999999,0.897148031869797
2.0725908,0.17999999,0.8853360143187033
2.0826032,0.17999999,0.8737476731184035
2.0926158,0.17999999,0.862379456290345
2.1026282,0.17999999,0.8512286547246332
2.1126409,0.17999999,0.8402914912812988
2.1226532,0.17999999,0.8295654571054157
2.1326659,0.17999999,0.8190463900689248
2.1426783,0.17999999,0.8087317003586652
2.152691,0.17999999,0.7986174284621448
2.1627035,0.17999999,0.7887007377233385
2.1727161,0.17999999,0.7789779885458826
2.1827285,0.17999999,0.7694461430713987
2.1927412,0.17999999,0.7601014219671993
2.2027535,0.17999999,0.7509411962947934
2.2127662,0.17999999,0.7419614867847587
2.2227786,0.17999999,0.7331597139528829
2.2327912,0.17999999,0.7245322672120744
2.2428036,0.17999999,0.7160763684590906
2.2528162,0.17999999,0.707788605869536
2.2628286,0.17999999,0.6996662882888529
2.2728412,0.17999999,0.6917061229669405
2.2828536,0.17999999,0.683905515776206
2.2928662,0.17999999,0.6762613005227162
2.3028786,0.17999999,0.6687709870301888
2.3128912,0.17999999,0.6614315403033256
2.3229036,0.17999999,0.654240578431258
2.3329163,0.17999999,0.6471951302933706
2.3429286,0.17999999,0.640293133375924
2.3529413,0.17999999,0.6335315444160365
2.3629537,0.17999999,0.6269084076158123
2.3729663,0.17999999,0.6204210202579601
2.3829787,0.17999999,0.6140673320282638
2.3929913,0.17999999,0.6078448393550164
2.4030037,0.17999999,0.6017516003160048
2.4130163,0.17999999,0.5957852393775249
2.4230287,0.17999999,0.5899439205305773
2.4330413,0.17999999,0.5842253928583676
2.4430537,0.17999999,0.5786279233178733
2.4530663,0.17999999,0.5731493818574094
2.4630787,0.17999999,0.5677881351770413
2.4730914,0.17999999,0.5625421183578088
2.483104,0.17999999,0.5574097978809425
2.4931166,0.17999999,0.552389425720839
2.503129,0.17999999,0.5474794544029684
2.5131416,0.17999999,0.5426780930604039
2.523154,0.17999999,0.537983987708488
2.5331666,0.17999999,0.5333954530269406
2.543179,0.17999999,0.5289112218345156
2.5531917,0.17999999,0.5245296677032563
2.563204,0.17999999,0.5202497372124044
2.5732167,0.17999999,0.5160697752180539
2.583229,0.17999999,0.5119888470469082
2.5932417,0.17999999,0.5080054017690928
2.603254,0.17999999,0.5041185761631759
2.6132667,0.17999999,0.5003269208982881
2.623279,0.17999999,0.49662964253556063
2.6332917,0.17999999,0.4930253911111063
2.643304,0.17999999,0.48951344163175625
2.6533167,0.17999999,0.48609254165759186
2.6633291,0.17999999,0.48276200082409704
2.6733418,0.17999999,0.4795207292822936
2.6833541,0.17999999,0.4763681025498766
2.6933668,0.17999999,0.4733030592564331
2.7033792,0.17999999,0.47032504576141043
2.7133918,0.17999999,0.46743318293196645
2.7234044,0.17999999,0.4646268421124211
2.733417,0.17999999,0.46190537442609825
2.7434294,0.17999999,0.4592682230221151
2.753442,0.17999999,0.4567147141418264
2.7634544,0.17999999,0.4542444218149302
2.773467,0.17999999,0.451856759927996
2.7834795,0.17999999,0.44955135461022466
2.793492,0.17999999,0.4473277759581996
2.8035045,0.17999999,0.445185659591513
2.813517,0.17999999,0.44312468268542704
2.8235295,0.17999999,0.4411445642894233
2.833542,0.17999999,0.43924506567105615
2.8435545,0.17999999,0.4374259906831309
2.8535671,0.17999999,0.43568716918622097
2.8635795,0.17999999,0.4340285422855582
2.8735921,0.17999999,0.43244997773052984
2.8836045,0.17999999,0.43095151684185135
2.8936172,0.17999999,0.42953310894192487
2.9036295,0.17999999,0.42819492009945226
2.9136422,0.17999999,0.42693695712422164
2.9236546,0.17999999,0.4257594689880966
2.9336672,0.17999999,0.4246626020805473
2.9436796,0.17999999,0.4236466536504324
2.9536922,0.17999999,0.4227118840554397
2.9637046,0.17999999,0.42185867954611345
2.9737172,0.17999999,0.4210874033755473
2.9837296,0.17999999,0.4203985325454326
2.9937422,0.17999999,0.4197925350227709
3.0037546,0.17999999,0.4192699801819826
3.0137672,0.17999999,0.41883144240218856
3.0237796,0.17999999,0.4184775848765412
3.0337923,0.17999999,0.41820908767407966
3.043805,0.17999999,0.4180267102325509
3.0538175,0.17999999,0.4179312524899391
3.06383,0.17999999,0.41792356036813316
3.0738425,0.17999999,0.41800453605796917
3.083855,0.17999999,0.4181751336653263
3.0938675,0.17999999,0.41843635931820955
3.10388,0.17999999,0.41878927122668475
3.1138926,0.17999999,0.41923498461173575
3.123905,0.17999999,0.4197746470692797
3.1339176,0.17999999,0.4204094944806859
3.14393,0.17999999,0.4211407675715192
3.1539426,0.17999999,0.42196981326389704
3.163955,0.17999999,0.42289796741995944
3.1739676,0.17999999,0.42392668711138015
3.18398,0.17999999,0.4250574017622639
3.1939926,0.17999999,0.4262916772029083
3.204005,0.17999999,0.4276310342973355
3.2140176,0.17999999,0.42907714571404443
3.22403,0.17999999,0.4306316210599648
3.2340426,0.17999999,0.43229623736543044
3.244055,0.17999999,0.4340726896842827
3.2540677,0.17999999,0.435962875804919
3.26408,0.17999999,0.43796851395742764
3.2740927,0.17999999,0.4400916602827467
3.2841053,0.17999999,0.44233415249923347
3.294118,0.17999999,0.44469801525985675
3.3041303,0.17999999,0.4471851448362423
3.314143,0.17999999,0.4497977984704089
3.3241553,0.17999999,0.45253786301179655
3.334168,0.17999999,0.4554076887463856
3.3441803,0.17999999,0.45840921162259785
3.354193,0.17999999,0.4615448691176146
3.3642054,0.17999999,0.46481667208524813
3.374218,0.17999999,0.4682270385978151
3.3842304,0.17999999,0.471778115707572
3.394243,0.17999999,0.47547235322242565
3.4042554,0.17999999,0.4793119338847621
3.414268,0.17999999,0.48329936170090604
3.4242804,0.17999999,0.4874368458436513
3.434293,0.17999999,0.49172693566777614
3.4443054,0.17999999,0.49617185683516374
3.454318,0.17999999,0.5007741945294948
3.4643304,0.17999999,0.5055361802819907
3.474343,0.17999999,0.510460424916932
3.4843554,0.17999999,0.5155491545415816
3.494368,0.17999999,0.5208049947663167
3.5043805,0.17999999,0.5262302093531085
3.514393,0.17999999,0.5318272620667079
3.5244055,0.17999999,0.5375985552642737
3.534418,0.17999999,0.5435464783298565
3.5444305,0.17999999,0.5496734043749604
3.5544431,0.17999999,0.555981750777926
3.5644555,0.17999999,0.5624736561407634
3.5744681,0.17999999,0.5691516835650002
3.5844805,0.17999999,0.5760178397070017
3.5944932,0.17999999,0.5830747098880742
3.6045058,0.17999999,0.590324219841616
3.6145184,0.17999999,0.5977685995348282
3.6245308,0.17999999,0.6054098094134094
3.6345434,0.17999999,0.6132502204447698
3.6445558,0.17999999,0.6212915317124844
3.6545684,0.17999999,0.6295360194245259
3.6645808,0.17999999,0.6379852475951453
3.6745934,0.17999999,0.6466413815109016
3.6846058,0.17999999,0.6555058331453288
3.6946185,0.17999999,0.6645807319982779
3.7046309,0.17999999,0.6738671394651251
3.7146435,0.17999999,0.6833670385945636
3.7246559,0.17999999,0.6930814852103904
3.7346685,0.17999999,0.7030122113496627
3.744681,0.17999999,0.7131601708383354
3.7546935,0.17999999,0.7235266097606022
3.764706,0.17999999,0.7341125716105897
3.7747185,0.17999999,0.7449189910697624
3.784731,0.17999999,0.755946689712122
3.7947435,0.17999999,0.7671963717483691
3.804756,0.17999999,0.7786686198195373
3.8147686,0.17999999,0.7903640087726519
3.824781,0.17999999,0.8022825119783088
3.8347936,0.17999999,0.8144247989427366
3.8448062,0.17999999,0.8267906895016689
3.8548188,0.17999999,0.8393800978631597
3.8648312,0.17999999,0.8521925349358033
3.8748438,0.17999999,0.8652281329797097
3.8848562,0.17999999,0.878485839570101
3.8948689,0.17999999,0.891965633111192
3.9048812,0.17999999,0.905665722565695
3.9148939,0.17999999,0.9195861959486639
3.9249063,0.17999999,0.9337249127700027
3.9349189,0.17999999,0.9480812387120209
3.9449313,0.17999999,0.9626530944003527
3.954944,0.17999999,0.9774395339729701
3.9649563,0.17999999,0.9924376710637053
3.974969,0.17999999,1.007646680166927
3.9849813,0.17999999,1.0230631465676872
3.994994,0.17999999,1.0386859254739387
4.005006,0.17999999,1.054510737127613
4.0150185,0.17999999,1.0705367392828604
4.025031,0.17999999,1.0867602347192993
4.0350432,0.17999999,1.1031776373965863
4.045056,0.17999999,1.119787161210965
4.0550685,0.17999999,1.136583872176554
4.065081,0.17999999,1.1535646368529628
4.0750933,0.17999999,1.170725304367466
4.0851064,0.17999999,1.188063620913607
4.095119,0.17999999,1.2055731831771335
4.1051316,0.17999999,1.2232505172230257
4.115144,0.17999999,1.2410907556732846
4.1251564,0.17999999,1.2590895680819756
4.135169,0.17999999,1.2772424653200358
4.1451817,0.17999999,1.2955442495095986
4.155194,0.17999999,1.3139888084392808
4.1652064,0.17999999,1.3325716983116327
4.175219,0.17999999,1.3512875869007148
4.1852317,0.17999999,1.3701306050202693
4.195244,0.17999999,1.3890939555352682
4.2052565,0.17999999,1.4081727594264233
4.215269,0.17999999,1.4273604671399593
4.2252817,0.17999999,1.4466511340160528
4.235294,0.17999999,1.4660371120679079
4.2453065,0.17999999,1.4855129137901644
4.255319,0.17999999,1.5050713496788597
4.2653317,0.17999999,1.5247058530439346
4.275344,0.17999999,1.5444081293861311
4.2853565,0.17999999,1.5641720853856338
4.295369,0.17999999,1.58398989967249
4.305382,0.17999999,1.6038549798964175
4.315394,0.17999999,1.6237566042476133
4.325407,0.17999999,1.6436908466175755
4.3354197,0.17999999,1.6636470612249168
4.3454323,0.17999999,1.6836174241084587
4.3554444,0.17999999,1.7035927542183786
4.365457,0.17999999,1.7235665013620545
4.3754697,0.17999999,1.7435291573094056
4.3854823,0.17999999,1.7634714474141266
4.3954945,0.17999999,1.7833837333003455
4.405507,0.17999999,1.8032581965457792
4.4155197,0.17999999,1.8230852546244187
4.4255323,0.17999999,1.8428547608358299
4.4355445,0.17999999,1.8625564044727645
4.445557,0.17999999,1.8821816692132207
4.4555697,0.17999999,1.9017202860267117
4.4655824,0.17999999,1.9211616228302286
4.4755945,0.17999999,1.9404941144325991
4.485607,0.17999999,1.9597091164459797
4.49562,0.17999999,1.9787960579333124
4.5056324,0.17999999,1.9977419332589492
4.5156446,0.17999999,2.0165364453497303
4.525657,0.17999999,2.035169118070775
4.53567,0.17999999,2.05362929719336
4.5456824,0.17999999,2.0719032474494266
4.5556946,0.17999999,2.0899800621000764
4.565707,0.17999999,2.107848676182315
4.57572,0.17999999,2.1254978716181387
4.5857325,0.17999999,2.1429136923489702
4.5957446,0.17999999,2.1600842358785375
4.605757,0.17999999,2.1769985169900887
4.61577,0.17999999,2.1936447502990535
4.6257825,0.17999999,2.2100087952783913
4.6357946,0.17999999,2.2260785134358905
4.6458073,0.17999999,2.2418431457678323
4.65582,0.17999999,2.2572893695945035
4.6658325,0.17999999,2.272404561818359
4.6758447,0.17999999,2.2871763212894907
4.6858573,0.17999999,2.301593471534785
4.69587,0.17999999,2.3156434447888112
4.7058825,0.17999999,2.3293138368709783
4.7158947,0.17999999,2.342592697626984
4.7259073,0.17999999,2.3554692791147014
4.73592,0.17999999,2.367931693096539
4.7459326,0.17999999,2.3799684440057676
4.7559447,0.17999999,2.3915680964259893
4.7659574,0.17999999,2.4027212046054167
4.77597,0.17999999,2.413416548374722
4.7859826,0.17999999,2.4236441678451284
4.7959948,0.17999999,2.4333939692945252
4.8060074,0.17999999,2.442657403367374
4.81602,0.17999999,2.451425152121135
4.8260326,0.17999999,2.4596887303580037
4.836045,0.17999999,2.467439959477264
4.8460574,0.17999999,2.4746714587658034
4.85607,0.17999999,2.4813763036175174
4.8660827,0.17999999,2.4875478658159436
4.876095,0.17999999,2.4931798569641908
4.8861074,0.17999999,2.4982671266417746
4.89612,0.17999999,2.502804806703907
4.9061327,0.17999999,2.5067885056583497
4.916145,0.17999999,2.5102143110592374
4.9261575,0.17999999,2.5130792969893316
4.93617,0.17999999,2.51538083773436
4.9461827,0.17999999,2.517117010643781
4.956195,0.17999999,2.5182863788070167
4.9662075,0.17999999,2.5188882811351725
4.97622,0.17999999,2.518922540079335
4.9862328,0.17999999,2.5183895783617376
4.996245,0.17999999,2.517290506501764
5.0062575,0.17999999,2.5156268707679756
5.01627,0.17999999,2.5134008885998385
5.026283,0.17999999,2.5106151625702706
5.036295,0.17999999,2.5072734577507494
5.0463076,0.17999999,2.50337911621645
5.05632,0.17999999,2.498936780601872
5.066333,0.17999999,2.4939509340765826
5.076345,0.17999999,2.4884277648591016
5.0863576,0.17999999,2.4823722523895664
5.09637,0.17999999,2.475791130093087
5.106383,0.17999999,2.4686905549877305
5.116395,0.17999999,2.461078818133946
5.1264076,0.17999999,2.452962250730056
5.1364202,0.17999999,2.4443491811359803
5.146433,0.17999999,2.4352476591924206
5.156445,0.17999999,2.4256672010276135
5.1664577,0.17999999,2.4156152484827254
5.1764703,0.17999999,2.4051017173289533
5.186483,0.17999999,2.3941358165190008
5.196495,0.17999999,2.3827281234658746
5.206508,0.17999999,2.370886565480572
5.216521,0.17999999,2.3586223474624233
5.2265334,0.17999999,2.3459465114524707
5.2365456,0.17999999,2.3328690326600827
5.246558,0.17999999,2.319399966551015
5.256571,0.17999999,2.305549435619523
5.2665834,0.17999999,2.2913299183255007
5.2765956,0.17999999,2.2767518045605937
5.286608,0.17999999,2.2618255064364536
5.296621,0.17999999,2.246561448656307
5.3066335,0.17999999,2.2309724191485274
5.3166456,0.17999999,2.215069462836842
5.3266582,0.17999999,2.1988623331166193
5.336671,0.17999999,2.182362692414531
5.3466835,0.17999999,2.165582588442102
5.3566957,0.17999999,2.148533267724971
5.3667083,0.17999999,2.131224751200172
5.376721,0.17999999,2.1136687442923647
5.3867335,0.17999999,2.0958769657931153
5.3967457,0.17999999,2.077860777559092
5.4067583,0.17999999,2.0596300575749575
5.416771,0.17999999,2.0411964480177573
5.4267836,0.17999999,2.022571396785528
5.4367957,0.17999999,2.003766709192133
5.446809,0.17999999,1.9847901828909231
5.4568214,0.17999999,1.9656567608042277
5.466834,0.17999999,1.946375289298334
5.476846,0.17999999,1.9269582083861965
5.486859,0.17999999,1.9074132583425927
5.4968715,0.17999999,1.8877541675116052
5.506884,0.17999999,1.867990730465929
5.5168962,0.17999999,1.8481342680300301
5.526909,0.17999999,1.8281936719635374
5.5369215,0.17999999,1.8081813662358694
5.546934,0.17999999,1.7881073426563352
5.5569463,0.17999999,1.7679825424624098
5.566959,0.17999999,1.747816245160005
5.5769715,0.17999999,1.72762008970035
5.586984,0.17999999,1.7074040461801205
5.5969963,0.17999999,1.6871788275530317
5.607009,0.17999999,1.666953461776366
5.6170216,0.17999999,1.6467391243972558
5.627034,0.17999999,1.6265461005124198
5.6370463,0.17999999,1.6063841818581828
5.647059,0.17999999,1.5862622607749646
5.6570716,0.17999999,1.5661911358243834
5.667084,0.17999999,1.546180681208657
5.6770964,0.17999999,1.526240045446143
5.687109,0.17999999,1.5063782460481505
5.6971216,0.17999999,1.4866049481114723
5.7071342,0.17999999,1.4669292580023547
5.7171464,0.17999999,1.4473608897971593
5.727159,0.17999999,1.4279070299379348
5.7371716,0.17999999,1.408577015833801
5.7471843,0.17999999,1.3893790003256121
5.7571964,0.17999999,1.3703224366616307
5.767209,0.17999999,1.3514131156562565
5.7772217,0.17999999,1.3326594459049268
5.7872343,0.17999999,1.3140691828864852
5.7972465,0.17999999,1.2956499811815887
5.807259,0.17999999,1.2774073789474558
5.8172717,0.17999999,1.2593481087180078
5.8272843,0.17999999,1.241478950175853
5.8372965,0.17999999,1.2238063499152096
5.847309,0.17999999,1.2063346772199153
5.8573217,0.17999999,1.1890694051940762
5.8673344,0.17999999,1.1720158382426633
5.8773465,0.17999999,1.1551795971412424
5.887359,0.17999999,1.1385632733229163
5.897372,0.17999999,1.1221706696057037
5.9073844,0.17999999,1.1060071801554672
5.9173965,0.17999999,1.0900755441109655
5.927409,0.17999999,1.0743775642796167
5.937422,0.17999999,1.0589156901075283
5.9474344,0.17999999,1.0436938555818651
5.9574466,0.17999999,1.0287133315567236
5.967459,0.17999999,1.0139751014231035
5.977472,0.17999999,0.9994798680991386
5.9874845,0.17999999,0.9852301780733183
5.9974966,0.17999999,0.9712265022960266
6.007509,0.17999999,0.957468209063734
6.017522,0.17999999,0.9439549846041585
6.0275345,0.17999999,0.9306881067882123
6.0375466,0.17999999,0.9176669346546638
6.0475593,0.17999999,0.9048894456594371
6.057572,0.17999999,0.8923554554952055
6.0675845,0.17999999,0.8800640043895271
6.0775967,0.17999999,0.8680137752063907
6.0876093,0.17999999,0.8562023002685488
6.097622,0.17999999,0.8446281276056947
6.1076345,0.17999999,0.8332895938334984
6.1176467,0.17999999,0.8221846172529724
6.1276593,0.17999999,0.8113100886003884
6.137672,0.17999999,0.8006638672942487
6.1476846,0.17999999,0.7902435465293344
6.1576967,0.17999999,0.7800467785998917
6.1677094,0.17999999,0.7700695891374548
6.177722,0.17999999,0.7603097317811057
6.1877346,0.17999999,0.7507640527811845
6.1977468,0.17999999,0.741429785191141
6.2077594,0.17999999,0.7323029744766346
6.217772,0.17999999,0.7233807249884211
6.2277846,0.17999999,0.7146597087933629
6.237797,0.17999999,0.7061367194605919
6.24781,0.17999999,0.6978076741241633
6.2578225,0.17999999,0.6896700459216889
6.267835,0.17999999,0.6817199454527899
6.2778473,0.17999999,0.6739540401784456
6.28786,0.17999999,0.6663683735747117
6.2978725,0.17999999,0.6589599043528341
6.307885,0.17999999,0.6517249790848281
6.3178973,0.17999999,0.6446602436298754
6.32791,0.17999999,0.6377617976929183
6.3379226,0.17999999,0.6310265276177628
6.347935,0.17999999,0.6244510487635765
6.3579473,0.17999999,0.6180318690131861
6.36796,0.17999999,0.6117652845196472
6.3779726,0.17999999,0.6056482576468086
6.387985,0.17999999,0.5996775218590801
6.3979974,0.17999999,0.5938496723911642
6.40801,0.17999999,0.5881613587270802
6.4180226,0.17999999,0.5826095059908131
6.4280353,0.17999999,0.577190916521468
6.4380474,0.17999999,0.5719028663067873
6.44806,0.17999999,0.5667417329621464
6.4580727,0.17999999,0.5617047503716454
6.4680853,0.17999999,0.5567890934073826
6.4780974,0.17999999,0.5519920821523172
6.48811,0.17999999,0.5473104339646385
6.4981227,0.17999999,0.542741606474367
6.5081353,0.17999999,0.5382830167254589
6.5181475,0.17999999,0.533932183285477
6.52816,0.17999999,0.5296862623466215
6.5381727,0.17999999,0.5255428363481734
6.5481853,0.17999999,0.521499634822423
6.5581975,0.17999999,0.5175544484768715
6.56821,0.17999999,0.5137047513527726
6.5782228,0.17999999,0.5099483787437485
6.5882354,0.17999999,0.5062834229851435
6.5982475,0.17999999,0.5027079655941745
6.60826,0.17999999,0.4992197438065563
6.618273,0.17999999,0.4958168740390432
6.6282854,0.17999999,0.49249794901883304
6.6382976,0.17999999,0.48926112786042186
6.6483107,0.17999999,0.4861044473153656
6.6583233,0.17999999,0.4830268203291679
6.668336,0.17999999,0.4800266081507889
6.678348,0.17999999,0.4771026783829154
